Number of planted triclusters: 50
Tricluster coverage: 4.43856%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(68, 8, 5), X=[27,60,72,87,97,100,103,110,129,138,149,152,162,177,180,193,198,217,233,260,287,316,353,367,408,448,452,475,483,486,497,506,522,523,548,580,581,587,590,598,600,610,614,628,639,670,677,684,687,701,716,729,747,788,790,798,803,806,867,870,871,882,906,913,922,923,950,996], Y=[0,1,6,9,23,27,28,46], Z=[7,9,13,24,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 7
X	y0	y1	y6	y9	y23	y27	y28	y46
x708	4	4	4	4	4	4
x711	4	4	4	4	4	4
x727	4	4	4	4	4	4
x729	4	4	4	4	4	4
x755	4	4	4	4	4	4
x791	4	4	4	4	4	4
x802	4	4	4	4	4	4
x818	4	4	4	4	4	4
x862	4	4	4	4	4	4
x872	4	4	4	4	4	4
x902	4	4	4	4	4	4
x905	4	4	4	4	4	4
x911	4	4	4	4	4	4
x912	4	4	4	4	4	4
x913	4	4	4	4	4	4
x940	4	4	4	4	4	4
x953	4	4	4	4	4	4
x964	4	4	4	4	4	4
x980	4	4	4	4	4	4

Context: 42
X	y2	y8	y34	y38	y43	y44
x2	4	4	4	4	4	4
x20	4	4	4	4	4	4
x37	4	4	4	4	4	4
x71	4	4	4	4	4	4
x97	4	4	4	4	4	4
x103	4	4	4	4	4	4
x104	4	4	4	4	4	4
x109	4	4	4	4	4	4
x111	4	4	4	4	4	4
x113	4	4	4	4	4	4
x130	4	4	4	4	4	4
x133	4	4	4	4	4	4
x164	4	4	4	4	4	4
x165	4	4	4	4	4	4
x173	4	4	4	4	4	4
x178	4	4	4	4	4	4
x192	4	4	4	4	4	4
x202	4	4	4	4	4	4
x211	4	4	4	4	4	4
x253	4	4	4	4	4	4
x259	4	4	4	4	4	4
x271	4	4	4	4	4	4
x274	4	4	4	4	4	4
x291	4	4	4	4	4	4
x320	4	4	4	4	4	4
x327	4	4	4	4	4	4
x331	4	4	4	4	4	4
x333	4	4	4	4	4	4
x338	4	4	4	4	4	4
x353	4	4	4	4	4	4
x391	4	4	4	4	4	4
x405	4	4	4	4	4	4
x423	4	4	4	4	4	4
x424	4	4	4	4	4	4
x436	4	4	4	4	4	4
x437	4	4	4	4	4	4
x449	4	4	4	4	4	4
x459	4	4	4	4	4	4
x463	4	4	4	4	4	4
x484	4	4	4	4	4	4
x486	4	4	4	4	4	4
x488	4	4	4	4	4	4
x495	4	4	4	4	4	4
x496	4	4	4	4	4	4
x504	4	4	4	4	4	4
x526	4	4	4	4	4	4
x576	4	4	4	4	4	4
x586	4	4	4	4	4	4
x592	4	4	4	4	4	4
x593	4	4	4	4	4	4
x611	4	4	4	4	4	4
x621	4	4	4	4	4	4
x623	4	4	4	4	4	4
x624	4	4	4	4	4	4
x637	4	4	4	4	4	4
x639	4	4	4	4	4	4
x640	4	4	4	4	4	4
x644	4	4	4	4	4	4
x646	4	4	4	4	4	4
x650	4	4	4	4	4	4
x653	4	4	4	4	4	4
x663	4	4	4	4	4	4
x693	4	4	4	4	4	4
x695	4	4	4	4	4	4
x696	4	4	4	4	4	4
x708	4	4	4	4	4	4
x711	4	4	4	4	4	4
x727	4	4	4	4	4	4
x729	4	4	4	4	4	4
x755	4	4	4	4	4	4
x791	4	4	4	4	4	4
x802	4	4	4	4	4	4
x818	4	4	4	4	4	4
x862	4	4	4	4	4	4
x872	4	4	4	4	4	4
x902	4	4	4	4	4	4
x905	4	4	4	4	4	4
x911	4	4	4	4	4	4
x912	4	4	4	4	4	4
x913	4	4	4	4	4	4
x940	4	4	4	4	4	4
x953	4	4	4	4	4	4
x964	4	4	4	4	4	4
x980	4	4	4	4	4	4

Context: 45
X	y2	y8	y34	y38	y43	y44
x2	4	4	4	4	4	4
x20	4	4	4	4	4	4
x37	4	4	4	4	4	4
x71	4	4	4	4	4	4
x97	4	4	4	4	4	4
x103	4	4	4	4	4	4
x104	4	4	4	4	4	4
x109	4	4	4	4	4	4
x111	4	4	4	4	4	4
x113	4	4	4	4	4	4
x130	4	4	4	4	4	4
x133	4	4	4	4	4	4
x164	4	4	4	4	4	4
x165	4	4	4	4	4	4
x173	4	4	4	4	4	4
x178	4	4	4	4	4	4
x192	4	4	4	4	4	4
x202	4	4	4	4	4	4
x211	4	4	4	4	4	4
x253	4	4	4	4	4	4
x259	4	4	4	4	4	4
x271	4	4	4	4	4	4
x274	4	4	4	4	4	4
x291	4	4	4	4	4	4
x320	4	4	4	4	4	4
x327	4	4	4	4	4	4
x331	4	4	4	4	4	4
x333	4	4	4	4	4	4
x338	4	4	4	4	4	4
x353	4	4	4	4	4	4
x391	4	4	4	4	4	4
x405	4	4	4	4	4	4
x423	4	4	4	4	4	4
x424	4	4	4	4	4	4
x436	4	4	4	4	4	4
x437	4	4	4	4	4	4
x449	4	4	4	4	4	4
x459	4	4	4	4	4	4
x463	4	4	4	4	4	4
x484	4	4	4	4	4	4
x486	4	4	4	4	4	4
x488	4	4	4	4	4	4
x495	4	4	4	4	4	4
x496	4	4	4	4	4	4
x504	4	4	4	4	4	4
x526	4	4	4	4	4	4
x576	4	4	4	4	4	4
x586	4	4	4	4	4	4
x592	4	4	4	4	4	4
x593	4	4	4	4	4	4
x611	4	4	4	4	4	4
x621	4	4	4	4	4	4
x623	4	4	4	4	4	4
x624	4	4	4	4	4	4
x637	4	4	4	4	4	4
x639	4	4	4	4	4	4
x640	4	4	4	4	4	4
x644	4	4	4	4	4	4
x646	4	4	4	4	4	4
x650	4	4	4	4	4	4
x653	4	4	4	4	4	4
x663	4	4	4	4	4	4
x693	4	4	4	4	4	4
x695	4	4	4	4	4	4
x696	4	4	4	4	4	4
x708	4	4	4	4	4	4
x711	4	4	4	4	4	4
x727	4	4	4	4	4	4
x729	4	4	4	4	4	4
x755	4	4	4	4	4	4
x791	4	4	4	4	4	4
x802	4	4	4	4	4	4
x818	4	4	4	4	4	4
x862	4	4	4	4	4	4
x872	4	4	4	4	4	4
x902	4	4	4	4	4	4
x905	4	4	4	4	4	4
x911	4	4	4	4	4	4
x912	4	4	4	4	4	4
x913	4	4	4	4	4	4
x940	4	4	4	4	4	4
x953	4	4	4	4	4	4
x964	4	4	4	4	4	4
x980	4	4	4	4	4	4

Context: 47
X	y2	y8	y34	y38	y43	y44
x2	4	4	4	4	4	4
x20	4	4	4	4	4	4
x37	4	4	4	4	4	4
x71	4	4	4	4	4	4
x97	4	4	4	4	4	4
x103	4	4	4	4	4	4
x104	4	4	4	4	4	4
x109	4	4	4	4	4	4
x111	4	4	4	4	4	4
x113	4	4	4	4	4	4
x130	4	4	4	4	4	4
x133	4	4	4	4	4	4
x164	4	4	4	4	4	4
x165	4	4	4	4	4	4
x173	4	4	4	4	4	4
x178	4	4	4	4	4	4
x192	4	4	4	4	4	4
x202	4	4	4	4	4	4
x211	4	4	4	4	4	4
x253	4	4	4	4	4	4
x259	4	4	4	4	4	4
x271	4	4	4	4	4	4
x274	4	4	4	4	4	4
x291	4	4	4	4	4	4
x320	4	4	4	4	4	4
x327	4	4	4	4	4	4
x331	4	4	4	4	4	4
x333	4	4	4	4	4	4
x338	4	4	4	4	4	4
x353	4	4	4	4	4	4
x391	4	4	4	4	4	4
x405	4	4	4	4	4	4
x423	4	4	4	4	4	4
x424	4	4	4	4	4	4
x436	4	4	4	4	4	4
x437	4	4	4	4	4	4
x449	4	4	4	4	4	4
x459	4	4	4	4	4	4
x463	4	4	4	4	4	4
x484	4	4	4	4	4	4
x486	4	4	4	4	4	4
x488	4	4	4	4	4	4
x495	4	4	4	4	4	4
x496	4	4	4	4	4	4
x504	4	4	4	4	4	4
x526	4	4	4	4	4	4
x576	4	4	4	4	4	4
x586	4	4	4	4	4	4
x592	4	4	4	4	4	4
x593	4	4	4	4	4	4
x611	4	4	4	4	4	4
x621	4	4	4	4	4	4
x623	4	4	4	4	4	4
x624	4	4	4	4	4	4
x637	4	4	4	4	4	4
x639	4	4	4	4	4	4
x640	4	4	4	4	4	4
x644	4	4	4	4	4	4
x646	4	4	4	4	4	4
x650	4	4	4	4	4	4
x653	4	4	4	4	4	4
x663	4	4	4	4	4	4
x693	4	4	4	4	4	4
x695	4	4	4	4	4	4
x696	4	4	4	4	4	4
x708	4	4	4	4	4	4
x711	4	4	4	4	4	4
x727	4	4	4	4	4	4
x729	4	4	4	4	4	4
x755	4	4	4	4	4	4
x791	4	4	4	4	4	4
x802	4	4	4	4	4	4
x818	4	4	4	4	4	4
x862	4	4	4	4	4	4
x872	4	4	4	4	4	4
x902	4	4	4	4	4	4
x905	4	4	4	4	4	4
x911	4	4	4	4	4	4
x912	4	4	4	4	4	4
x913	4	4	4	4	4	4
x940	4	4	4	4	4	4
x953	4	4	4	4	4	4
x964	4	4	4	4	4	4
x980	4	4	4	4	4	4

(60, 7, 2), X=[4,61,99,104,160,161,173,174,175,191,208,209,220,226,233,246,250,268,282,294,310,337,340,363,395,429,436,481,488,490,492,528,551,568,572,583,605,621,646,650,682,687,690,701,708,728,729,777,811,826,860,869,876,889,958,959,967,968,995,999], Y=[2,3,12,16,17,29,35], Z=[22,29], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 22
X	y2	y3	y12	y16	y17	y29	y35
x4	4	4	4	4	4	4	4
x61	4	4	4	4	4	4	4
x99	4	4	4	4	4	4	4
x104	4	4	4	4	4	4	4
x160	4	4	4	4	4	4	4
x161	4	4	4	4	4	4	4
x173	4	4	4	4	4	4	4
x174	4	4	4	4	4	4	4
x175	4	4	4	4	4	4	4
x191	4	4	4	4	4	4	4
x208	4	4	4	4	4	4	4
x209	4	4	4	4	4	4	4
x220	4	4	4	4	4	4	4
x226	4	4	4	4	4	4	4
x233	4	4	4	4	4	4	4
x246	4	4	4	4	4	4	4
x250	4	4	4	4	4	4	4
x268	4	4	4	4	4	4	4
x282	4	4	4	4	4	4	4
x294	4	4	4	4	4	4	4
x310	4	4	4	4	4	4	4
x337	4	4	4	4	4	4	4
x340	4	4	4	4	4	4	4
x363	4	4	4	4	4	4	4
x395	4	4	4	4	4	4	4
x429	4	4	4	4	4	4	4
x436	4	4	4	4	4	4	4
x481	4	4	4	4	4	4	4
x488	4	4	4	4	4	4	4
x490	4	4	4	4	4	4	4
x492	4	4	4	4	4	4	4
x528	4	4	4	4	4	4	4
x551	4	4	4	4	4	4	4
x568	4	4	4	4	4	4	4
x572	4	4	4	4	4	4	4
x583	4	4	4	4	4	4	4
x605	4	4	4	4	4	4	4
x621	4	4	4	4	4	4	4
x646	4	4	4	4	4	4	4
x650	4	4	4	4	4	4	4
x682	4	4	4	4	4	4	4
x687	4	4	4	4	4	4	4
x690	4	4	4	4	4	4	4
x701	4	4	4	4	4	4	4
x708	4	4	4	4	4	4	4
x728	4	4	4	4	4	4	4
x729	4	4	4	4	4	4	4
x777	4	4	4	4	4	4	4
x811	4	4	4	4	4	4	4
x826	4	4	4	4	4	4	4
x860	4	4	4	4	4	4	4
x869	4	4	4	4	4	4	4
x876	4	4	4	4	4	4	4
x889	4	4	4	4	4	4	4
x958	4	4	4	4	4	4	4
x959	4	4	4	4	4	4	4
x967	4	4	4	4	4	4	4
x968	4	4	4	4	4	4	4
x995	4	4	4	4	4	4	4
x999	4	4	4	4	4	4	4

Context: 29
X	y2	y3	y12	y16	y17	y29	y35
x4	4	4	4	4	4	4	4
x61	4	4	4	4	4	4	4
x99	4	4	4	4	4	4	4
x104	4	4	4	4	4	4	4
x160	4	4	4	4	4	4	4
x161	4	4	4	4	4	4	4
x173	4	4	4	4	4	4	4
x174	4	4	4	4	4	4	4
x175	4	4	4	4	4	4	4
x191	4	4	4	4	4	4	4
x208	4	4	4	4	4	4	4
x209	4	4	4	4	4	4	4
x220	4	4	4	4	4	4	4
x226	4	4	4	4	4	4	4
x233	4	4	4	4	4	4	4
x246	4	4	4	4	4	4	4
x250	4	4	4	4	4	4	4
x268	4	4	4	4	4	4	4
x282	4	4	4	4	4	4	4
x294	4	4	4	4	4	4	4
x310	4	4	4	4	4	4	4
x337	4	4	4	4	4	4	4
x340	4	4	4	4	4	4	4
x363	4	4	4	4	4	4	4
x395	4	4	4	4	4	4	4
x429	4	4	4	4	4	4	4
x436	4	4	4	4	4	4	4
x481	4	4	4	4	4	4	4
x488	4	4	4	4	4	4	4
x490	4	4	4	4	4	4	4
x492	4	4	4	4	4	4	4
x528	4	4	4	4	4	4	4
x551	4	4	4	4	4	4	4
x568	4	4	4	4	4	4	4
x572	4	4	4	4	4	4	4
x583	4	4	4	4	4	4	4
x605	4	4	4	4	4	4	4
x621	4	4	4	4	4	4	4
x646	4	4	4	4	4	4	4
x650	4	4	4	4	4	4	4
x682	4	4	4	4	4	4	4
x687	4	4	4	4	4	4	4
x690	4	4	4	4	4	4	4
x701	4	4	4	4	4	4	4
x708	4	4	4	4	4	4	4
x728	4	4	4	4	4	4	4
x729	4	4	4	4	4	4	4
x777	4	4	4	4	4	4	4
x811	4	4	4	4	4	4	4
x826	4	4	4	4	4	4	4
x860	4	4	4	4	4	4	4
x869	4	4	4	4	4	4	4
x876	4	4	4	4	4	4	4
x889	4	4	4	4	4	4	4
x958	4	4	4	4	4	4	4
x959	4	4	4	4	4	4	4
x967	4	4	4	4	4	4	4
x968	4	4	4	4	4	4	4
x995	4	4	4	4	4	4	4
x999	4	4	4	4	4	4	4

(57, 8, 8), X=[38,57,67,68,69,134,161,166,177,189,191,207,209,212,222,226,246,252,256,258,273,282,284,349,357,379,380,386,399,426,429,430,511,517,545,551,556,558,613,642,657,662,669,671,694,718,749,799,822,823,861,869,887,897,938,943,966], Y=[16,17,20,26,31,34,42,46], Z=[4,16,17,28,30,40,48,49], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 4
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 16
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 17
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 28
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 30
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 40
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
x207	1	1	1	1	1	1	1	1
x209	1	1	1	1	1	1	1	1
x212	1	1	1	1	1	1	1	1
x222	1	1	1	1	1	1	1	1
x226	1	1	1	1	1	1	1	1
x246	1	1	1	1	1	1	1	1
x252	1	1	1	1	1	1	1	1
x256	1	1	1	1	1	1	1	1
x258	1	1	1	1	1	1	1	1
x273	1	1	1	1	1	1	1	1
x282	1	1	1	1	1	1	1	1
x284	1	1	1	1	1	1	1	1
x349	1	1	1	1	1	1	1	1
x357	1	1	1	1	1	1	1	1
x379	1	1	1	1	1	1	1	1
x380	1	1	1	1	1	1	1	1
x386	1	1	1	1	1	1	1	1
x399	1	1	1	1	1	1	1	1
x426	1	1	1	1	1	1	1	1
x429	1	1	1	1	1	1	1	1
x430	1	1	1	1	1	1	1	1
x511	1	1	1	1	1	1	1	1
x517	1	1	1	1	1	1	1	1
x545	1	1	1	1	1	1	1	1
x551	1	1	1	1	1	1	1	1
x556	1	1	1	1	1	1	1	1
x558	1	1	1	1	1	1	1	1
x613	1	1	1	1	1	1	1	1
x642	1	1	1	1	1	1	1	1
x657	1	1	1	1	1	1	1	1
x662	1	1	1	1	1	1	1	1
x669	1	1	1	1	1	1	1	1
x671	1	1	1	1	1	1	1	1
x694	1	1	1	1	1	1	1	1
x718	1	1	1	1	1	1	1	1
x749	1	1	1	1	1	1	1	1
x799	1	1	1	1	1	1	1	1
x822	1	1	1	1	1	1	1	1
x823	1	1	1	1	1	1	1	1
x861	1	1	1	1	1	1	1	1
x869	1	1	1	1	1	1	1	1
x887	1	1	1	1	1	1	1	1
x897	1	1	1	1	1	1	1	1
x938	1	1	1	1	1	1	1	1
x943	1	1	1	1	1	1	1	1
x966	1	1	1	1	1	1	1	1

Context: 48
X	y16	y17	y20	y26	y31	y34	y42	y46
x38	1	1	1	1	1	1	1	1
x57	1	1	1	1	1	1	1	1
x67	1	1	1	1	1	1	1	1
x68	1	1	1	1	1	1	1	1
x69	1	1	1	1	1	1	1	1
x134	1	1	1	1	1	1	1	1
x161	1	1	1	1	1	1	1	1
x166	1	1	1	1	1	1	1	1
x177	1	1	1	1	1	1	1	1
x189	1	1	1	1	1	1	1	1
x191	1	1	1	1	1	1	1	1
